gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z
0.30517578,-2.5634766,-3.90625,-0.06584055,9.688137,0.08140286
0.4272461,-2.5634766,-3.9672852,-0.055066638,9.665392,0.077811554
0.24414062,-2.5634766,-3.90625,-0.050278235,9.683349,0.073023155
0.36621094,-2.6245117,-3.9672852,-0.059855044,9.710882,0.074220255
0.36621094,-2.5634766,-3.8452148,-0.061052144,9.689334,0.079008654
0.30517578,-2.5024414,-3.8452148,-0.05626374,9.676167,0.06943185
0.30517578,-2.5634766,-3.8452148,-0.046686932,9.714474,0.05267244
0.18310547,-2.5024414,-3.8452148,-0.045489833,9.690532,0.045489833
0.24414062,-2.5024414,-3.8452148,-0.045489833,9.690532,0.04189853
0.18310547,-2.5634766,-3.90625,-0.044292733,9.704897,0.022744916
0.24414062,-2.5024414,-3.90625,-0.049081136,9.68694,0.053869538
0.24414062,-2.5634766,-3.90625,-0.047884032,9.690532,0.06344634
0.30517578,-2.5634766,-3.8452148,-0.044292733,9.713276,0.077811554
0.30517578,-2.4414062,-3.90625,-0.049081136,9.700109,0.06823475
0.36621094,-2.4414062,-3.9672852,-0.061052144,9.692925,0.031124622
0.24414062,-2.5634766,-3.9672852,-0.06344634,9.64983,0.039504327
0.18310547,-2.5024414,-3.90625,-0.062249243,9.685743,0.029927522
0.36621094,-2.5024414,-3.9672852,-0.053869538,9.677363,0.053869538
0.30517578,-2.5024414,-3.9672852,-0.055066638,9.683349,0.07182605
0.18310547,-2.6245117,-3.90625,-0.073023155,9.688137,0.06823475
0.12207031,-2.5024414,-3.9672852,-0.05626374,9.66659,0.08738836
0.12207031,-2.5024414,-3.9672852,-0.047884032,9.713276,0.08140286
0.061035156,-2.6245117,-3.8452148,-0.044292733,9.696517,0.051475335
0.18310547,-2.6245117,-3.7841797,-0.050278235,9.672575,0.023942016
0.30517578,-2.5024414,-3.7841797,-0.051475335,9.688137,0.019153614
0.36621094,-2.5634766,-3.90625,-0.049081136,9.665392,0.022744916
0.4272461,-2.5024414,-3.8452148,-0.05626374,9.679757,0.046686932
0.4272461,-2.5024414,-3.8452148,-0.047884032,9.679757,0.08020575
0.48828125,-2.5024414,-3.8452148,-0.051475335,9.709685,0.08259996
0.61035156,-2.5024414,-3.8452148,-0.049081136,9.704897,0.075417355
0.5493164,-2.4414062,-3.9672852,-0.050278235,9.696517,0.06584055
0.48828125,-2.5634766,-3.90625,-0.047884032,9.702502,0.04309563
0.48828125,-2.5634766,-4.0283203,-0.061052144,9.65821,0.031124622
0.36621094,-2.5024414,-4.0283203,-0.062249243,9.67018,0.022744916
0.36621094,-2.4414062,-4.0893555,-0.05746084,9.69532,0.037110128
0.4272461,-2.5024414,-3.9672852,-0.05626374,9.679757,0.045489833
0.48828125,-2.4414062,-3.9672852,-0.05746084,9.680955,0.061052144
0.4272461,-2.4414062,-3.9672852,-0.055066638,9.685743,0.053869538
0.36621094,-2.5024414,-3.9672852,-0.045489833,9.702502,0.049081136
0.24414062,-2.5024414,-4.0283203,-0.046686932,9.701305,0.03232172
0.0,-2.6245117,-4.0283203,-0.053869538,9.674969,0.025139118
0.12207031,-2.5634766,-4.0283203,-0.049081136,9.701305,0.04309563
0.12207031,-2.5634766,-4.0283203,-0.055066638,9.685743,0.038307227
0.12207031,-2.5024414,-3.9672852,-0.055066638,9.694122,0.06344634
0.18310547,-2.5024414,-3.9672852,-0.051475335,9.703699,0.061052144
0.24414062,-2.5024414,-3.9672852,-0.047884032,9.685743,0.050278235
0.24414062,-2.6245117,-3.9672852,-0.047884032,9.706094,0.049081136
0.30517578,-2.5634766,-3.90625,-0.053869538,9.677363,0.04189853
0.18310547,-2.5024414,-3.9672852,-0.049081136,9.691729,0.031124622
0.24414062,-2.5634766,-3.9672852,-0.046686932,9.709685,0.04309563
0.30517578,-2.6245117,-4.0283203,-0.055066638,9.679757,0.019153614
0.24414062,-2.5634766,-3.90625,-0.05626374,9.673772,0.05267244
0.24414062,-2.5024414,-3.9672852,-0.05267244,9.691729,0.06464344
0.30517578,-2.4414062,-3.9672852,-0.06584055,9.696517,0.05865794
0.24414062,-2.5024414,-3.9672852,-0.051475335,9.685743,0.049081136
0.24414062,-2.5634766,-3.90625,-0.055066638,9.677363,0.02873042
0.18310547,-2.5634766,-3.8452148,-0.055066638,9.692925,0.017956512
0.061035156,-2.6245117,-3.8452148,-0.05267244,9.673772,0.038307227
0.24414062,-2.6245117,-3.8452148,-0.055066638,9.697714,0.025139118
0.30517578,-2.5634766,-3.7231445,-0.049081136,9.67856,0.04189853
0.30517578,-2.5634766,-3.7841797,-0.05746084,9.668983,0.04309563
0.30517578,-2.6245117,-3.8452148,-0.050278235,9.694122,0.038307227
0.24414062,-2.5634766,-3.8452148,-0.055066638,9.67018,0.038307227
0.061035156,-2.5634766,-3.8452148,-0.050278235,9.68694,0.046686932
0.12207031,-2.6855469,-3.7231445,-0.05865794,9.680955,0.023942016
0.12207031,-2.6245117,-3.7231445,-0.050278235,9.707291,0.023942016
0.061035156,-2.6245117,-3.8452148,-0.046686932,9.701305,0.038307227
0.061035156,-2.6245117,-3.8452148,-0.05267244,9.67856,0.050278235
0.18310547,-2.5634766,-3.8452148,-0.06344634,9.66659,0.05267244
0.30517578,-2.5634766,-3.7841797,-0.055066638,9.662998,0.04309563
0.30517578,-2.5634766,-3.7231445,-0.055066638,9.689334,0.03232172
0.36621094,-2.4414062,-3.7231445,-0.055066638,9.689334,0.034715924
0.36621094,-2.5634766,-3.7231445,-0.049081136,9.67856,0.038307227
0.30517578,-2.4414062,-3.8452148,-0.047884032,9.69532,0.044292733
0.30517578,-2.5634766,-3.7841797,-0.050278235,9.680955,0.05267244
0.30517578,-2.5634766,-3.7841797,-0.05865794,9.682152,0.04309563
0.24414062,-2.5024414,-3.7841797,-0.062249243,9.67018,0.04189853
0.12207031,-2.5634766,-3.8452148,-0.055066638,9.67856,0.027533319
0.12207031,-2.6245117,-3.8452148,-0.05865794,9.69532,0.021547815
0.24414062,-2.5634766,-3.7841797,-0.05626374,9.66659,0.045489833
0.30517578,-2.5024414,-3.7231445,-0.05746084,9.672575,0.02633622
0.36621094,-2.5024414,-3.7231445,-0.047884032,9.692925,0.037110128
0.30517578,-2.5634766,-3.7841797,-0.047884032,9.697714,0.025139118
0.30517578,-2.5634766,-3.8452148,-0.045489833,9.710882,0.025139118
0.36621094,-2.5024414,-3.7841797,-0.044292733,9.674969,0.051475335
0.4272461,-2.5024414,-3.7841797,-0.046686932,9.703699,0.037110128
0.36621094,-2.5024414,-3.90625,-0.050278235,9.703699,0.039504327
0.36621094,-2.5634766,-3.8452148,-0.059855044,9.68694,0.05626374
0.30517578,-2.5024414,-3.8452148,-0.06584055,9.667787,0.04070143
0.30517578,-2.5024414,-3.7841797,-0.06584055,9.673772,0.027533319
0.24414062,-2.6245117,-3.7231445,-0.061052144,9.702502,0.037110128
0.30517578,-2.5024414,-3.7841797,-0.05865794,9.667787,0.044292733
0.24414062,-2.380371,-3.8452148,-0.051475335,9.691729,0.051475335
0.36621094,-2.4414062,-3.8452148,-0.053869538,9.69532,0.045489833
0.36621094,-2.5024414,-3.8452148,-0.047884032,9.688137,0.044292733
0.36621094,-2.5024414,-3.8452148,-0.049081136,9.694122,0.046686932
0.36621094,-2.5024414,-3.8452148,-0.047884032,9.66659,0.047884032
0.4272461,-2.5024414,-3.8452148,-0.05626374,9.688137,0.055066638
0.30517578,-2.5634766,-3.7841797,-0.059855044,9.700109,0.044292733
0.30517578,-2.4414062,-3.90625,-0.053869538,9.677363,0.04309563
0.30517578,-2.4414062,-3.7841797,-0.051475335,9.706094,0.050278235
0.24414062,-2.5634766,-3.8452148,-0.05865794,9.677363,0.046686932
0.24414062,-2.5024414,-3.8452148,-0.047884032,9.710882,0.045489833
0.18310547,-2.5024414,-3.8452148,-0.044292733,9.6845455,0.05267244
0.30517578,-2.5634766,-3.8452148,-0.047884032,9.682152,0.04309563
0.36621094,-2.5634766,-3.90625,-0.046686932,9.719262,0.044292733
0.30517578,-2.4414062,-3.90625,-0.047884032,9.69532,0.04309563
0.36621094,-2.4414062,-3.8452148,-0.051475335,9.680955,0.06584055
0.36621094,-2.5024414,-3.90625,-0.05267244,9.688137,0.051475335
0.5493164,-2.4414062,-3.90625,-0.06344634,9.69532,0.05865794
0.48828125,-2.4414062,-3.9672852,-0.06703765,9.689334,0.050278235
0.36621094,-2.5024414,-3.90625,-0.06344634,9.679757,0.044292733
0.24414062,-2.5634766,-3.9672852,-0.050278235,9.697714,0.029927522
0.30517578,-2.5634766,-3.9672852,-0.045489833,9.696517,0.038307227
0.30517578,-2.4414062,-3.90625,-0.046686932,9.702502,0.039504327
0.4272461,-2.4414062,-3.9672852,-0.05267244,9.69532,0.05626374
0.30517578,-2.4414062,-3.90625,-0.05626374,9.685743,0.05267244
0.36621094,-2.5634766,-3.9672852,-0.046686932,9.7084875,0.049081136
0.36621094,-2.5634766,-3.90625,-0.045489833,9.689334,0.047884032
0.30517578,-2.5634766,-3.9672852,-0.049081136,9.692925,0.035913024
0.24414062,-2.6245117,-3.9672852,-0.05626374,9.694122,0.047884032
0.24414062,-2.5634766,-3.9672852,-0.049081136,9.694122,0.038307227
0.36621094,-2.5024414,-4.0283203,-0.05267244,9.692925,0.051475335
0.30517578,-2.5634766,-4.0283203,-0.051475335,9.679757,0.04070143
0.36621094,-2.4414062,-4.0283203,-0.05267244,9.691729,0.035913024
0.30517578,-2.5024414,-4.0283203,-0.047884032,9.701305,0.050278235
0.24414062,-2.5024414,-4.0283203,-0.049081136,9.682152,0.037110128
0.36621094,-2.5024414,-4.0893555,-0.045489833,9.704897,0.039504327
0.30517578,-2.5634766,-4.0283203,-0.045489833,9.697714,0.03232172
0.24414062,-2.5634766,-4.0893555,-0.055066638,9.697714,0.045489833
0.24414062,-2.5634766,-4.0283203,-0.05865794,9.6845455,0.061052144
0.24414062,-2.5024414,-3.9672852,-0.059855044,9.677363,0.053869538
0.18310547,-2.5634766,-3.90625,-0.05626374,9.689334,0.05865794
0.18310547,-2.6245117,-3.9672852,-0.049081136,9.6845455,0.039504327
0.24414062,-2.5634766,-3.90625,-0.046686932,9.698911,0.049081136
0.30517578,-2.5024414,-3.9672852,-0.046686932,9.691729,0.04309563
0.24414062,-2.5634766,-3.90625,-0.045489833,9.690532,0.034715924
0.24414062,-2.5024414,-4.0283203,-0.046686932,9.701305,0.039504327
0.24414062,-2.4414062,-3.9672852,-0.045489833,9.688137,0.055066638
0.36621094,-2.6245117,-3.8452148,-0.049081136,9.719262,0.05626374
0.36621094,-2.5024414,-3.90625,-0.062249243,9.692925,0.05746084
0.36621094,-2.5634766,-3.90625,-0.05865794,9.677363,0.05267244
0.18310547,-2.6245117,-3.90625,-0.05865794,9.689334,0.04309563
0.30517578,-2.6245117,-3.9672852,-0.050278235,9.67018,0.038307227
0.30517578,-2.4414062,-3.9672852,-0.051475335,9.698911,0.027533319
0.30517578,-2.5024414,-3.9672852,-0.046686932,9.700109,0.033518825
0.24414062,-2.6245117,-3.90625,-0.050278235,9.697714,0.047884032
0.30517578,-2.5634766,-3.9672852,-0.046686932,9.706094,0.047884032
0.36621094,-2.5024414,-3.9672852,-0.049081136,9.691729,0.06344634
0.4272461,-2.5024414,-4.0893555,-0.049081136,9.702502,0.04070143
0.30517578,-2.6245117,-4.0283203,-0.051475335,9.67018,0.046686932
0.30517578,-2.6245117,-3.9672852,-0.05865794,9.697714,0.04309563
0.36621094,-2.5634766,-3.90625,-0.051475335,9.692925,0.04309563
0.36621094,-2.5024414,-3.90625,-0.050278235,9.6845455,0.03232172
0.30517578,-2.5634766,-4.0283203,-0.05746084,9.698911,0.05267244
0.36621094,-2.5024414,-3.90625,-0.050278235,9.683349,0.049081136
0.30517578,-2.6245117,-3.9672852,-0.047884032,9.704897,0.045489833
0.24414062,-2.5634766,-3.9672852,-0.05626374,9.690532,0.045489833
0.24414062,-2.5024414,-3.90625,-0.049081136,9.685743,0.046686932
0.24414062,-2.5634766,-3.90625,-0.059855044,9.676167,0.02633622
0.18310547,-2.5024414,-3.9672852,-0.050278235,9.6845455,0.04189853
0.30517578,-2.5024414,-3.9672852,-0.05746084,9.682152,0.047884032
0.24414062,-2.5024414,-3.90625,-0.049081136,9.692925,0.038307227
0.18310547,-2.4414062,-3.90625,-0.061052144,9.673772,0.02873042
0.30517578,-2.5024414,-3.90625,-0.05865794,9.701305,0.039504327
0.36621094,-2.5024414,-3.8452148,-0.053869538,9.690532,0.04070143
0.36621094,-2.6245117,-3.8452148,-0.05626374,9.68694,0.044292733
0.36621094,-2.5634766,-3.90625,-0.05267244,9.677363,0.021547815
0.24414062,-2.4414062,-3.90625,-0.05626374,9.682152,0.04189853
0.30517578,-2.5024414,-3.90625,-0.049081136,9.712079,0.044292733
0.36621094,-2.5634766,-3.90625,-0.045489833,9.704897,0.05267244
0.30517578,-2.5024414,-3.9672852,-0.050278235,9.690532,0.033518825
0.18310547,-2.6245117,-4.0283203,-0.053869538,9.690532,0.035913024
0.30517578,-2.5634766,-3.90625,-0.047884032,9.709685,0.053869538
0.30517578,-2.5024414,-3.90625,-0.050278235,9.698911,0.049081136
0.30517578,-2.5634766,-3.90625,-0.050278235,9.667787,0.04309563
0.24414062,-2.6245117,-3.90625,-0.061052144,9.692925,0.04070143
0.30517578,-2.5024414,-3.8452148,-0.051475335,9.672575,0.05746084
0.30517578,-2.5634766,-3.8452148,-0.049081136,9.689334,0.044292733
0.30517578,-2.5634766,-3.8452148,-0.05267244,9.692925,0.038307227
0.36621094,-2.5024414,-3.90625,-0.05746084,9.685743,0.034715924
0.30517578,-2.6245117,-3.9672852,-0.05267244,9.7084875,0.047884032
0.24414062,-2.5634766,-3.9672852,-0.05746084,9.688137,0.055066638
0.18310547,-2.6245117,-3.9672852,-0.050278235,9.680955,0.047884032
0.24414062,-2.5634766,-3.90625,-0.051475335,9.700109,0.04309563
0.24414062,-2.5634766,-3.8452148,-0.050278235,9.707291,0.049081136
0.30517578,-2.4414062,-3.8452148,-0.05626374,9.689334,0.044292733
0.30517578,-2.5634766,-3.90625,-0.06584055,9.671378,0.035913024
0.24414062,-2.5634766,-3.9672852,-0.05626374,9.682152,0.034715924
0.24414062,-2.5634766,-3.9672852,-0.053869538,9.691729,0.03232172
0.24414062,-2.6245117,-3.9672852,-0.055066638,9.690532,0.035913024
0.30517578,-2.6245117,-3.90625,-0.050278235,9.689334,0.055066638
0.24414062,-2.5024414,-3.90625,-0.059855044,9.676167,0.05267244
0.30517578,-2.5634766,-3.8452148,-0.050278235,9.701305,0.055066638
0.36621094,-2.5024414,-3.9672852,-0.047884032,9.716867,0.034715924
0.30517578,-2.6245117,-3.8452148,-0.049081136,9.688137,0.035913024
0.18310547,-2.5024414,-3.90625,-0.061052144,9.674969,0.022744916
0.12207031,-2.5634766,-3.8452148,-0.049081136,9.697714,0.02633622
0.24414062,-2.6855469,-3.90625,-0.055066638,9.683349,0.055066638
0.4272461,-2.5634766,-3.90625,-0.045489833,9.697714,0.061052144
0.36621094,-2.5634766,-3.8452148,-0.046686932,9.691729,0.05626374
0.30517578,-2.5634766,-3.90625,-0.051475335,9.713276,0.04189853
0.18310547,-2.6245117,-3.90625,-0.051475335,9.685743,0.044292733
0.061035156,-2.6245117,-3.7841797,-0.050278235,9.702502,0.04189853
0.18310547,-2.6245117,-3.7841797,-0.05626374,9.683349,0.045489833
0.061035156,-2.6855469,-3.90625,-0.051475335,9.6845455,0.039504327
0.0,-2.6855469,-3.8452148,-0.06464344,9.680955,0.02873042
-0.061035156,-2.6245117,-3.7841797,-0.059855044,9.662998,0.039504327
0.0,-2.746582,-3.8452148,-0.06943185,9.673772,0.04189853
-0.061035156,-2.746582,-3.7231445,-0.06823475,9.689334,0.04070143
-0.36621094,-3.0517578,-3.6621094,-0.051475335,9.713276,0.020350715
-0.36621094,-3.0517578,-3.479004,-0.047884032,9.69532,0.01316811
-0.4272461,-3.1738281,-3.3569336,-0.05267244,9.672575,0.008379706
-0.4272461,-3.1738281,-3.4179688,-0.059855044,9.696517,0.019153614
-0.36621094,-3.1738281,-3.2958984,-0.08020575,9.661801,0.01316811
-1.4038086,-3.112793,-6.652832,-5.011064,14.3975315,-0.4225766
-11.413574,-3.3569336,-40.95459,0.7134721,9.03452,-0.03232172
-18.676758,-3.8452148,-39.30664,0.12569559,9.727641,-0.36391866
-33.325195,-5.2490234,-31.37207,-0.31483752,10.284293,-0.28491
-43.33496,-6.0424805,-34.179688,-0.17118542,10.468647,-0.18435353
-48.88916,-6.3476562,-37.17041,-0.4249708,10.295067,-0.4345476
-56.45752,-7.080078,-40.222168,-0.48243165,10.248381,-0.50158525
-71.65527,-18.859863,-47.11914,-0.18914193,11.180922,-3.3674448
-73.54736,-27.58789,-52.55127,-0.712275,12.125435,-4.2197804
-60.48584,-18.249512,-59.631348,-1.292869,13.685257,-4.343082
-49.1333,-1.8920898,-67.50488,-2.0518308,14.346057,-4.441244
-44.25049,15.441895,-77.02637,-2.3331497,12.76349,-3.6355953
-40.222168,26.428223,-82.82471,-2.2230163,11.999739,-3.2357635
-33.813477,36.8042,-84.8999,-1.6986861,11.3964,-3.1316159
-26.428223,53.527832,-85.9375,-1.4173675,10.368091,-2.7641058
-15.625,74.645996,-83.80127,-2.6527755,9.554062,-2.1200657
-5.493164,92.65137,-72.631836,-2.2888567,10.534488,-1.7681179
-23.68164,97.351074,-78.125,6.293159,19.676746,3.5110967
-112.79297,73.05908,-175.1709,-2.553416,16.090233,-1.6747441
-152.16064,75.07324,-299.01123,-5.7963624,9.502586,-2.4839842
-134.64355,59.631348,-296.08154,-4.97156,7.8912888,-5.741296
-140.625,61.523438,-272.64404,-3.8115692,7.524976,-2.8107927
-129.6997,65.49072,-258.42285,-1.982399,9.976639,-5.2325277
-86.30371,89.11133,-266.17432,-3.2620997,10.196905,-4.7764325
-67.993164,144.47021,-284.729,-5.0876784,9.67856,-2.148796
-73.42529,179.80957,-299.43848,-5.7400985,8.920795,-1.8950106
-65.30762,174.80469,-305.11475,-2.4289176,5.710171,0.688333
-21.54541,149.71924,-286.1328,-4.699818,8.305486,1.5598224
32.043457,114.19678,-283.26416,-6.161478,8.115147,1.6460136
54.93164,88.07373,-290.52734,-6.939594,6.2009826,0.9660604
43.395996,72.81494,-303.22266,-7.3310456,6.47033,0.30645782
-52.124023,57.617188,-337.95166,-9.885659,1.7405846,1.8100165
-99.365234,46.14258,-340.8203,-9.075222,1.982399,0.5770026
-104.8584,23.986816,-334.16748,-7.45315,2.6970682,-0.10055647
-117.85889,11.047363,-335.32715,-7.5285673,1.6412252,0.2873042
-128.84521,4.272461,-334.5337,-7.845799,1.0259154,0.20470424
-134.82666,-1.2207031,-329.1626,-7.8829093,1.0737995,-0.31483752
-130.85938,-5.065918,-318.4204,-7.326257,0.78170687,-1.757344
-102.90527,7.507324,-302.67334,-6.314707,0.22864626,-1.6101006
-56.518555,38.024902,-280.27344,-6.1100025,-0.7290344,-0.61770403
-18.005371,68.54248,-252.86865,-4.8255134,-0.035913024,-0.05626374
4.1503906,89.17236,-230.896,-6.126762,-1.0295067,0.29807812
14.221191,98.69385,-216.85791,-9.220071,-2.6168625,-0.053869538
-0.79345703,103.8208,-202.81982,-10.141838,-1.8686744,-0.62728083
-52.368164,58.83789,-172.79053,-9.643845,-1.9835961,2.6180596
-38.757324,43.823242,-172.36328,-7.890092,-0.05746084,-0.34237084
-29.11377,33.813477,-169.67773,-6.145916,-0.760159,-0.6751649
8.544922,32.409668,-167.48047,-5.116409,-0.9540894,-1.3275849
69.15283,30.944824,-158.87451,-5.7496753,-2.337938,-0.49799395
84.59473,37.597656,-147.88818,-6.4643445,-4.404134,0.1592144
83.92334,40.95459,-128.78418,-7.08564,-6.3769565,1.2868834
61.584473,41.137695,-101.01318,-9.712079,-6.4344172,1.2868834
26.489258,67.56592,-92.22412,-12.261904,-3.2513258,-2.9317
-6.1035156,121.64307,-105.71289,-7.9726915,-2.0685902,-2.7641058
-21.118164,137.39014,-119.018555,-7.219715,-3.5182793,0.1592144
-23.376465,127.86865,-126.28174,-7.777564,-4.5118732,0.92655605
-20.263672,125.36621,-134.33838,-6.343437,-3.3375173,-0.7637503
-9.70459,137.93945,-144.34814,-7.2089415,-4.751293,-0.52073884
1.2817383,155.57861,-155.33447,-6.331466,-5.3235073,0.034715924
5.7373047,170.47119,-164.2456,-5.7484784,-6.081272,0.760159
5.2490234,182.9834,-167.11426,-5.5976434,-7.089231,1.4975731
2.319336,192.13867,-158.6914,-5.556942,-10.146626,4.1695023
-6.713867,183.71582,-134.09424,-4.8015714,-14.426262,10.461464
16.967773,146.3623,-98.38867,-2.48159,-8.394072,9.035717
59.020996,90.82031,-91.18652,-4.38498,-8.218098,9.733627
189.88037,22.338867,-65.06348,-5.7496753,-9.4295635,10.359711
369.14062,-34.851074,-21.850586,-4.9188876,-7.553706,7.85777
493.28613,-69.94629,-0.48828125,-3.9312792,-5.3282957,5.1607018
335.02197,-107.299805,-25.08545,-8.2995,-5.9998693,-3.560178
101.257324,-66.04004,-23.498535,-9.181764,-5.2636523,-2.3391352
1.5869141,-39.611816,-18.005371,-7.499837,-4.710592,-1.9393034
-21.972656,-33.691406,-26.855469,-6.903681,-4.261679,-1.8028339
-3.2958984,-28.686523,-38.024902,-5.8825536,-3.714604,-1.127669
8.422852,-25.024414,-48.76709,-7.3873096,-0.82719666,-1.6986861
-3.7231445,-19.28711,-72.143555,-7.109582,1.4077905,-3.9839516
-34.79004,2.746582,-113.76953,-5.105635,0.059855044,-4.0797195
-32.77588,31.311035,-153.07617,-3.4919431,-2.0099323,-2.6743233
42.541504,49.987793,-182.67822,-1.9201498,-1.9536686,-1.3587095
165.71045,50.53711,-211.9751,-0.7469909,-2.9628246,-1.0247183
269.16504,41.931152,-238.40332,-0.7529764,-5.2660465,-1.2473791
272.33887,31.25,-264.34326,-2.2301989,-7.041347,-2.754529
198.97461,35.705566,-270.44678,-1.365892,-7.386112,-2.7222073
127.44141,42.785645,-272.88818,-0.37828386,-7.3765354,-2.03148
75.805664,49.49951,-277.46582,0.5470751,-7.4842744,-0.93014735
67.38281,48.095703,-286.25488,1.7082629,-7.905654,-0.23942018
95.88623,37.78076,-292.7246,1.8938135,-8.400057,-0.0
134.82666,23.132324,-294.55566,1.8614918,-9.251195,-0.055066638
162.47559,6.4086914,-285.82764,0.80564886,-11.280281,-0.07182605
167.48047,-13.000488,-254.3335,1.1659763,-12.989741,-0.7302315
133.60596,-31.25,-222.90039,1.7202339,-14.465767,-1.946486
66.89453,-37.41455,-192.74902,1.5634137,-15.33127,-2.0015526
20.080566,-35.7666,-156.00586,1.2892777,-14.8237,-1.769315
29.052734,-41.931152,-86.79199,1.4688427,-13.326127,-2.2601264
33.14209,-44.128418,-68.359375,1.6280571,-10.18254,-3.7325604
30.334473,-45.288086,-60.668945,1.8818425,-9.627085,-3.8642416
35.27832,-47.48535,-59.020996,1.8423382,-9.677363,-2.480393
6.8359375,-60.11963,-58.288574,1.1899183,-8.093599,5.3007627
-94.72656,-91.552734,-67.68799,5.08289,-6.955156,1.1767502
-90.94238,-114.31885,-87.40234,6.1902084,-8.582016,-1.270124
-37.65869,-126.0376,-100.09766,3.6487634,-9.533711,-8.079233
-60.11963,-92.28516,-107.055664,1.0905589,-11.288661,-11.808203
-106.81152,-42.297363,-100.40283,0.22146365,-13.292608,-6.23091
-40.222168,-35.40039,-59.87549,2.0231004,-10.668563,-5.2049947
14.343262,-22.949219,-35.461426,4.3382936,-10.0903635,-5.8083334
67.62695,-11.352539,-27.648926,3.9384618,-10.81461,-7.467515
185.60791,30.761719,-10.864258,3.2477345,-10.068815,-6.220136
208.74023,48.40088,-3.3569336,3.1399956,-9.386468,-4.3981485
